"PointID","x","y","Pressure","Velocity_x","Velocity_y","Enthalpy","Turb_Kin_Energy","Omega","Species_0","Species_1"
3152, 5.103011681556978e-02, 1.419127073679344e-02, 2.553440612726591e+00, 5.061422592903045e-01, -7.328294802675939e-01, 3.014109000000000e+05, 5.135782795570960e-03, 6.104701041348345e+02, 5.803823838027435e-01, 1.183955999052788e-01
3153, 5.103011681556978e-02, 1.401902946587899e-02, 2.554302984208666e+00, 5.043280215172710e-01, -7.058496884206408e-01, 3.014109000000000e+05, 5.290036132027724e-03, 6.321480527330826e+02, 5.789190367924703e-01, 1.261886452848043e-01
3154, 5.103011681556978e-02, 1.382765027108742e-02, 2.554744627810977e+00, 5.014027553831930e-01, -6.748085146874166e-01, 3.014109000000000e+05, 5.465453092057249e-03, 6.556224915796588e+02, 5.771788260636163e-01, 1.351928992311167e-01
3155, 5.103011681556978e-02, 1.361500671986070e-02, 2.554459301584310e+00, 4.973465975182669e-01, -6.392867156378836e-01, 3.014108999999999e+05, 5.653102187724474e-03, 6.804515853736809e+02, 5.750954823336349e-01, 1.456087373380711e-01
3156, 5.103011681556977e-02, 1.337873610994792e-02, 2.552986072443082e+00, 4.926556295242670e-01, -5.991419411861880e-01, 3.014108999999999e+05, 5.828093043819440e-03, 7.058347728040250e+02, 5.725873895405402e-01, 1.576624616634496e-01
3157, 5.103011681556979e-02, 1.311621321802443e-02, 2.549686864546306e+00, 4.889491960725310e-01, -5.548632898788441e-01, 3.014108999999999e+05, 5.940692291203056e-03, 7.307428280507861e+02, 5.695611612455426e-01, 1.716021684343939e-01
3158, 5.103011681556979e-02, 1.282452111785753e-02, 2.543786709228435e+00, 4.898382987672380e-01, -5.080968705251694e-01, 3.014108999999998e+05, 5.917974020631072e-03, 7.544703448040556e+02, 5.659251530546091e-01, 1.876863357462180e-01
3159, 5.103011681556976e-02, 1.250041877505426e-02, 2.534508532016000e+00, 5.017288389638812e-01, -4.622122427259813e-01, 3.014108999999999e+05, 5.697299702532985e-03, 7.772688675142432e+02, 5.616173942375002e-01, 2.061585164024131e-01
3160, 5.103011681556978e-02, 1.214030506616569e-02, 2.521253753462635e+00, 5.336930648568977e-01, -4.224987604660929e-01, 3.014108999999999e+05, 5.295359344633242e-03, 7.988797630384753e+02, 5.566449803026489e-01, 2.271971745030774e-01
3161, 5.103011681556979e-02, 1.174017872995315e-02, 2.503645470845699e+00, 5.951873356035653e-01, -3.952979493947586e-01, 3.014108999999999e+05, 4.844177449330862e-03, 8.120523728499965e+02, 5.511154430915879e-01, 2.508304097211734e-01
3162, 5.103011681556979e-02, 1.129559391519323e-02, 2.481236913541271e+00, 6.911875562792793e-01, -3.855466895662084e-01, 3.014108999999999e+05, 4.496925811139176e-03, 7.964841473587836e+02, 5.452253054503338e-01, 2.768246130577973e-01
3163, 5.103011681556976e-02, 1.080161078882903e-02, 2.453124719499785e+00, 8.167935106633980e-01, -3.933403658042915e-01, 3.014108999999999e+05, 4.284251974352962e-03, 7.292475650888293e+02, 5.391881220221075e-01, 3.045964639548344e-01
3164, 5.103011681556978e-02, 1.025274064142033e-02, 2.418314878940582e+00, 9.557380655557881e-01, -4.117882499115663e-01, 3.014108999999999e+05, 4.141171636446559e-03, 6.082543152425005e+02, 5.331502642406205e-01, 3.332258416485431e-01
3165, 5.103011681556978e-02, 9.642884910204392e-03, 2.377053335298371e+00, 1.085985726705431e+00, -4.287074542143753e-01, 3.014108999999999e+05, 4.073165302670060e-03, 4.587724119475344e+02, 5.271878074973404e-01, 3.616092110480415e-01
3166, 5.103011681556978e-02, 8.965267441423883e-03, 2.331647015888571e+00, 1.190047689563214e+00, -4.321552719557444e-01, 3.014108999999998e+05, 4.224963244014635e-03, 3.156298388229542e+02, 5.214061077499275e-01, 3.886811225882074e-01
3167, 5.103011681556978e-02, 8.212359140568566e-03, 2.285364648615498e+00, 1.262727930693600e+00, -4.161888602992464e-01, 3.014109000000000e+05, 4.784545418249285e-03, 2.034241847136868e+02, 5.160323936280473e-01, 4.135454014073389e-01
3168, 5.103011681556978e-02, 7.375794363489716e-03, 2.240568679441550e+00, 1.310698187043436e+00, -3.824685466954195e-01, 3.014108999999999e+05, 5.719606611206456e-03, 1.294195203590835e+02, 5.113735209283919e-01, 4.354542589014331e-01
3169, 5.103011681556979e-02, 6.446277949649960e-03, 2.198475655614160e+00, 1.345499385546500e+00, -3.367191497915799e-01, 3.014109000000000e+05, 6.331004078429452e-03, 8.652128003601653e+01, 5.076374061697261e-01, 4.538531016378701e-01
3170, 5.103011681556978e-02, 5.413481932202986e-03, 2.159826253736168e+00, 1.375545299216895e+00, -2.835253488219437e-01, 3.014109000000000e+05, 6.356073569934017e-03, 6.348883241068292e+01, 5.048016768526814e-01, 4.685278691400449e-01
3171, 5.103011681556978e-02, 4.265930801875302e-03, 2.125897515858401e+00, 1.403194332534343e+00, -2.241857396075466e-01, 3.014109000000001e+05, 6.256562742538913e-03, 5.265702128449428e+01, 5.027122274445756e-01, 4.795544647896965e-01
3172, 5.103011681556978e-02, 2.990873997559946e-03, 2.098558481076164e+00, 1.426745860403243e+00, -1.578632254432214e-01, 3.014108999999999e+05, 6.184285110707707e-03, 4.789841105012981e+01, 5.012302544110312e-01, 4.871860009321024e-01
3173, 5.103011681556978e-02, 1.574144211266716e-03, 2.079940548812315e+00, 1.443209091936549e+00, -8.336950108311704e-02, 3.014108999999998e+05, 6.156596049101883e-03, 4.595089933557331e+01, 5.002942935302011e-01, 4.917295651452167e-01
3174, 5.009950913791720e-02, 1.491761752498498e-02, 2.610444630068805e+00, 3.739728498170242e-01, -6.467956618186667e-01, 3.014108999999999e+05, 4.128289848757975e-03, 6.793130270925787e+02, 5.812911737038385e-01, 1.152125350337221e-01
3175, 5.009950913791721e-02, 1.482608144931001e-02, 2.611403338879848e+00, 3.721558445829578e-01, -6.326780757124658e-01, 3.014108999999999e+05, 4.183503799351694e-03, 6.886308762601752e+02, 5.805156865890709e-01, 1.192395179143818e-01
3176, 5.009950913791721e-02, 1.472437470244043e-02, 2.612494227832397e+00, 3.699269869188351e-01, -6.166924100975862e-01, 3.014109000000000e+05, 4.247482394040421e-03, 6.987775146207504e+02, 5.796246992368577e-01, 1.238091614044831e-01
3177, 5.009950913791719e-02, 1.461136720253269e-02, 2.613552129678777e+00, 3.672122093179708e-01, -5.986133229165965e-01, 3.014108999999999e+05, 4.321557814444712e-03, 7.097366872345192e+02, 5.785968797857738e-01, 1.290026802446414e-01
3178, 5.009950913791720e-02, 1.448580330983178e-02, 2.614581614191324e+00, 3.639320942250395e-01, -5.781585810697432e-01, 3.014108999999998e+05, 4.407047212263680e-03, 7.214544955151256e+02, 5.774068473836690e-01, 1.349145010347305e-01
3179, 5.009950913791722e-02, 1.434628787714256e-02, 2.615501093166828e+00, 3.600258634646138e-01, -5.550402679910675e-01, 3.014108999999998e+05, 4.504525882231573e-03, 7.337876894561633e+02, 5.760233175882666e-01, 1.416539620106454e-01
3180, 5.009950913791719e-02, 1.419127073681091e-02, 2.616199873331635e+00, 3.554988996272311e-01, -5.289826834322688e-01, 3.014108999999999e+05, 4.612555926597727e-03, 7.464583526105209e+02, 5.744078993300120e-01, 1.493471218965196e-01
3181, 5.009950913791721e-02, 1.401902946590119e-02, 2.616499439645362e+00, 3.505215718655210e-01, -4.997825372640179e-01, 3.014108999999998e+05, 4.725107491943763e-03, 7.590006098257930e+02, 5.725137424067669e-01, 1.581381865326258e-01
3182, 5.009950913791721e-02, 1.382765027111515e-02, 2.616132932187683e+00, 3.456161050137114e-01, -4.674166363483073e-01, 3.014108999999999e+05, 4.827242183867295e-03, 7.707597675054459e+02, 5.702849908832198e-01, 1.681901480261384e-01
3183, 5.009950913791721e-02, 1.361500671989683e-02, 2.614722598840823e+00, 3.419779401380149e-01, -4.322282289597427e-01, 3.014108999999999e+05, 4.889692340764980e-03, 7.810845683807859e+02, 5.676583584379441e-01, 1.796838354171352e-01
3184, 5.009950913791720e-02, 1.337873610998978e-02, 2.611781192380767e+00, 3.419559116951357e-01, -3.952106049290353e-01, 3.014108999999998e+05, 4.866807908796629e-03, 7.899634984414021e+02, 5.645692152596726e-01, 1.928140070185074e-01
3185, 5.009950913791720e-02, 1.311621321807514e-02, 2.606758425279771e+00, 3.496173855198311e-01, -3.583654863190096e-01, 3.014108999999998e+05, 4.709232575691335e-03, 7.992028995350528e+02, 5.609650870264815e-01, 2.077798912341964e-01
3186, 5.009950913791721e-02, 1.282452111791858e-02, 2.599143353723815e+00, 3.711023957725257e-01, -3.250068654675189e-01, 3.014108999999999e+05, 4.404094989456073e-03, 8.130477166969748e+02, 5.568279383503345e-01, 2.247652221610666e-01
3187, 5.009950913791721e-02, 1.250041877513143e-02, 2.588577646327574e+00, 4.141416649729893e-01, -2.997067965331058e-01, 3.014109000000000e+05, 4.027142256638130e-03, 8.346299115246668e+02, 5.522005250843526e-01, 2.438998848687104e-01
3188, 5.009950913791722e-02, 1.214030506625274e-02, 2.574838321014016e+00, 4.859605062812886e-01, -2.874369027027370e-01, 3.014109000000000e+05, 3.732308867342215e-03, 8.557533605293654e+02, 5.472008846797114e-01, 2.651966925882453e-01
3189, 5.009950913791719e-02, 1.174017873005637e-02, 2.557525802812200e+00, 5.894376932259549e-01, -2.916304923595908e-01, 3.014108999999999e+05, 3.625763416048560e-03, 8.506763622024112e+02, 5.420011274585257e-01, 2.884703416546612e-01
3190, 5.009950913791721e-02, 1.129559391531511e-02, 2.535650232004880e+00, 7.191071507054079e-01, -3.116644429092850e-01, 3.014108999999998e+05, 3.654401400637290e-03, 7.915142312395870e+02, 5.367636119260796e-01, 3.132701610425262e-01
3191, 5.009950913791719e-02, 1.080161078897240e-02, 2.507823135901480e+00, 8.601752762239142e-01, -3.413295043031614e-01, 3.014108999999999e+05, 3.686345873417034e-03, 6.736957017445998e+02, 5.315752085909641e-01, 3.388774922133594e-01
3192, 5.009950913791720e-02, 1.025274064158855e-02, 2.473370575528284e+00, 9.929381560262093e-01, -3.700625837649656e-01, 3.014108999999999e+05, 3.682524222763050e-03, 5.209657947884966e+02, 5.264488530639004e-01, 3.644045502087674e-01
3193, 5.009950913791722e-02, 9.642884910412184e-03, 2.433405975541397e+00, 1.101167142005562e+00, -3.871185115441542e-01, 3.014108999999999e+05, 3.746097701940444e-03, 3.681131636231963e+02, 5.214107032438249e-01, 3.889651516356447e-01
3194, 5.009950913791721e-02, 8.965267441653468e-03, 2.390526714627313e+00, 1.179091477948118e+00, -3.863243709655338e-01, 3.014108999999999e+05, 4.045205418285624e-03, 2.419207689612704e+02, 5.165951536135456e-01, 4.118100527454482e-01
3195, 5.009950913791721e-02, 8.212359140850684e-03, 2.347170883164727e+00, 1.231859111446120e+00, -3.680324737111482e-01, 3.014109000000000e+05, 4.690247980957418e-03, 1.532321998288110e+02, 5.122424914005484e-01, 4.323324286454789e-01
3196, 5.009950913791720e-02, 7.375794363800194e-03, 2.304641202821903e+00, 1.269695393880291e+00, -3.369360201261913e-01, 3.014108999999998e+05, 5.523150425570790e-03, 9.889572773875861e+01, 5.085840123093843e-01, 4.500160120866842e-01
3197, 5.009950913791720e-02, 6.446277950009235e-03, 2.263780353730380e+00, 1.301358179585033e+00, -2.977755206428147e-01, 3.014109000000001e+05, 5.857264420508566e-03, 6.871509850790804e+01, 5.056999342716273e-01, 4.645516332234867e-01
3198, 5.009950913791721e-02, 5.413481932618078e-03, 2.225874314663040e+00, 1.330814107437321e+00, -2.526082031722275e-01, 3.014109000000000e+05, 5.879242091721694e-03, 5.330101082750223e+01, 5.035095752490308e-01, 4.759350039218340e-01
3199, 5.009950913791721e-02, 4.265930802354184e-03, 2.192565295090681e+00, 1.357932467695415e+00, -2.011525440635369e-01, 3.014109000000000e+05, 5.844748732863057e-03, 4.605982057432320e+01, 5.018814821345225e-01, 4.843582368112985e-01
3200, 5.009950913791721e-02, 2.990873998111702e-03, 2.165752721826361e+00, 1.380656789435436e+00, -1.423395844395385e-01, 3.014108999999999e+05, 5.827033224881317e-03, 4.290393490655775e+01, 5.007181419649005e-01, 4.901132762310739e-01
3201, 5.009950913791721e-02, 1.574144211932850e-03, 2.147449306497294e+00, 1.396421204440036e+00, -7.537496556372177e-02, 3.014108999999999e+05, 5.827214454406767e-03, 4.164321497612758e+01, 4.999776419963514e-01, 4.935002931439811e-01
3202, 4.923683328541812e-02, 1.491761752498622e-02, 2.641572455680705e+00, 2.393139758384137e-01, -4.398724320246782e-01, 3.014108999999999e+05, 3.508784916586116e-03, 8.010549016288458e+02, 5.749682926367934e-01, 1.444743367224909e-01
3203, 4.923683328541811e-02, 1.482608144931275e-02, 2.642211230849115e+00, 2.359275117761887e-01, -4.253862582017369e-01, 3.014108999999999e+05, 3.545068822880436e-03, 8.039372266543450e+02, 5.739843808366719e-01, 1.490041950684853e-01
3204, 4.923683328541813e-02, 1.472437470244498e-02, 2.642905075578787e+00, 2.321488702025522e-01, -4.091884319526887e-01, 3.014108999999999e+05, 3.586323850442659e-03, 8.065813258984086e+02, 5.728612968724576e-01, 1.541164759488316e-01
3205, 4.923683328541811e-02, 1.461136720253943e-02, 2.643536534617679e+00, 2.280203683234324e-01, -3.911384041393453e-01, 3.014108999999999e+05, 3.632117704490798e-03, 8.087686133175081e+02, 5.715756268106504e-01, 1.598919011842272e-01
3206, 4.923683328541811e-02, 1.448580330984167e-02, 2.644073147763689e+00, 2.236523639118945e-01, -3.711006606335704e-01, 3.014108999999999e+05, 3.680625646718264e-03, 8.102077870711972e+02, 5.701000313215895e-01, 1.664227124629793e-01
3207, 4.923683328541811e-02, 1.434628787715504e-02, 2.644418141508113e+00, 2.192962246949868e-01, -3.490038853592075e-01, 3.014108999999999e+05, 3.727109307024303e-03, 8.105155956811169e+02, 5.684023295549818e-01, 1.738136995451584e-01
3208, 4.923683328541810e-02, 1.419127073682711e-02, 2.644436788694399e+00, 2.154573609633469e-01, -3.248978030514714e-01, 3.014108999999998e+05, 3.761660595232735e-03, 8.092821480579025e+02, 5.664454925481641e-01, 1.821830772082205e-01
3209, 4.923683328541811e-02, 1.401902946592177e-02, 2.643935308481966e+00, 2.130749301585740e-01, -2.990548932354539e-01, 3.014108999999999e+05, 3.766402042695627e-03, 8.063106673063410e+02, 5.641885426331873e-01, 1.916627382487303e-01
3210, 4.923683328541811e-02, 1.382765027114086e-02, 2.642658261736086e+00, 2.137851820035583e-01, -2.721201440765210e-01, 3.014108999999998e+05, 3.714172549042743e-03, 8.022290503540473e+02, 5.615895279169543e-01, 2.023973798685858e-01
3211, 4.923683328541811e-02, 1.361500671993032e-02, 2.640300756007280e+00, 2.202589094777002e-01, -2.453111778351634e-01, 3.014108999999999e+05, 3.574040531285258e-03, 7.996209379503572e+02, 5.586118903612809e-01, 2.145414560683509e-01
3212, 4.923683328541811e-02, 1.337873611002858e-02, 2.636546558934835e+00, 2.365215094215873e-01, -2.206320278791901e-01, 3.014108999999998e+05, 3.331767422110360e-03, 8.042144128214135e+02, 5.552354289374815e-01, 2.282518520946283e-01
3213, 4.923683328541811e-02, 1.311621321812215e-02, 2.631133092206675e+00, 2.680181389032313e-01, -2.009924407990562e-01, 3.014108999999998e+05, 3.025576445506923e-03, 8.237797392418036e+02, 5.514714539506993e-01, 2.436723404689929e-01
3214, 4.923683328541811e-02, 1.282452111797518e-02, 2.623911604295195e+00, 3.210035974862864e-01, -1.900264958867212e-01, 3.014108999999999e+05, 2.766910251147039e-03, 8.606750979537744e+02, 5.473773161844195e-01, 2.609042426749240e-01
3215, 4.923683328541811e-02, 1.250041877520297e-02, 2.614776515691127e+00, 4.007914759612611e-01, -1.913454878015055e-01, 3.014108999999999e+05, 2.688356409730181e-03, 8.999996213863267e+02, 5.430585153992145e-01, 2.799595319997632e-01
3216, 4.923683328541810e-02, 1.214030506633342e-02, 2.603333372990385e+00, 5.088542818013555e-01, -2.071029719541807e-01, 3.014108999999999e+05, 2.824551303926020e-03, 9.094075596119430e+02, 5.386442354493133e-01, 3.007006615693383e-01
3217, 4.923683328541811e-02, 1.174017873015205e-02, 2.588496754155034e+00, 6.398708638568412e-01, -2.362409345458320e-01, 3.014109000000000e+05, 3.063026737384967e-03, 8.598214848584289e+02, 5.342372899867495e-01, 3.227852959342985e-01
3218, 4.923683328541811e-02, 1.129559391542811e-02, 2.568580156874547e+00, 7.809106385823495e-01, -2.734380531501820e-01, 3.014109000000000e+05, 3.251372442153720e-03, 7.468508746124994e+02, 5.298702311564163e-01, 3.456502747542552e-01
3219, 4.923683328541811e-02, 1.080161078910531e-02, 2.542195527964215e+00, 9.146294642712235e-01, -3.099494800370455e-01, 3.014109000000000e+05, 3.335996299460226e-03, 5.925115284853978e+02, 5.255144427776212e-01, 3.685705993624968e-01
3220, 4.923683328541811e-02, 1.025274064174449e-02, 2.509404290169572e+00, 1.025882019377784e+00, -3.366010767697769e-01, 3.014108999999999e+05, 3.391504312173817e-03, 4.306740173812858e+02, 5.211548347797288e-01, 3.907904092991452e-01
3221, 4.923683328541812e-02, 9.642884910604808e-03, 2.472001027081943e+00, 1.108031293206594e+00, -3.475086248857317e-01, 3.014109000000000e+05, 3.554758610217860e-03, 2.901708232335507e+02, 5.168753769828435e-01, 4.116566373406645e-01
3222, 4.923683328541811e-02, 8.965267441866294e-03, 2.432439130317698e+00, 1.164540688171672e+00, -3.420809157889610e-01, 3.014108999999999e+05, 3.945720184146931e-03, 1.856367548454103e+02, 5.128724290441078e-01, 4.306628125766012e-01
3223, 4.923683328541811e-02, 8.212359141112204e-03, 2.392318710127060e+00, 1.204697181018194e+00, -3.238402978590755e-01, 3.014108999999998e+05, 4.590005277590552e-03, 1.175142039666439e+02, 5.093700055924608e-01, 4.473916778068024e-01
3224, 4.923683328541811e-02, 7.375794364088011e-03, 2.352405539809291e+00, 1.237224814525734e+00, -2.971556794809214e-01, 3.014109000000000e+05, 5.266401337208935e-03, 7.778153300987492e+01, 5.065063792025779e-01, 4.615016110492067e-01
3225, 4.923683328541811e-02, 6.446277950342288e-03, 2.313622945266566e+00, 1.266997258217128e+00, -2.645033066825596e-01, 3.014109000000000e+05, 5.472350551389518e-03, 5.656937378004411e+01, 5.042725195516411e-01, 4.728778171171218e-01
3226, 4.923683328541811e-02, 5.413481933002867e-03, 2.277502719062220e+00, 1.295221578406506e+00, -2.260930839572531e-01, 3.014109000000000e+05, 5.516233364291399e-03, 4.607737892216249e+01, 5.025701600963579e-01, 4.816461535939423e-01
3227, 4.923683328541811e-02, 4.265930802798109e-03, 2.245701119539306e+00, 1.320950327414191e+00, -1.810742336620744e-01, 3.014109000000000e+05, 5.527172631340858e-03, 4.119989459360350e+01, 5.012946067442561e-01, 4.880486723083359e-01
3228, 4.923683328541811e-02, 2.990873998623180e-03, 2.219993759087429e+00, 1.342355433532965e+00, -1.285999022183865e-01, 3.014109000000000e+05, 5.540832506067388e-03, 3.909082682289324e+01, 5.003752045122110e-01, 4.923711498990886e-01
3229, 4.923683328541811e-02, 1.574144212550358e-03, 2.202334331640600e+00, 1.357223685906473e+00, -6.823807993868543e-02, 3.014109000000000e+05, 5.555625474281092e-03, 3.824813561824940e+01, 4.997822390624465e-01, 4.948843081504479e-01
3230, 4.845865296751646e-02, 1.491761752498734e-02, 2.647061590671894e+00, 1.244774361290308e-01, -2.469511970135640e-01, 3.014108999999999e+05, 2.577148591467722e-03, 8.238616834944758e+02, 5.673132548045818e-01, 1.740649232415585e-01
3231, 4.845865296751645e-02, 1.482608144931522e-02, 2.647431871972868e+00, 1.211944048550918e-01, -2.345722847237133e-01, 3.014108999999999e+05, 2.587062620415569e-03, 8.172222788705559e+02, 5.661779506556058e-01, 1.789396585155024e-01
3232, 4.845865296751646e-02, 1.472437470244909e-02, 2.647781164692500e+00, 1.179373013516658e-01, -2.209894277342714e-01, 3.014108999999998e+05, 2.595301192859244e-03, 8.094237413663565e+02, 5.648924874550211e-01, 1.844161617883219e-01
3233, 4.845865296751645e-02, 1.461136720254553e-02, 2.648061994545347e+00, 1.149643234531692e-01, -2.062013577170471e-01, 3.014108999999999e+05, 2.598110608120844e-03, 8.003572690900903e+02, 5.634353170893780e-01, 1.905721362907449e-01
3234, 4.845865296751645e-02, 1.448580330985058e-02, 2.648220233048602e+00, 1.127085893150935e-01, -1.902836403645578e-01, 3.014108999999998e+05, 2.588812596730630e-03, 7.900586341798614e+02, 5.617824110870828e-01, 1.974949795603260e-01
3235, 4.845865296751646e-02, 1.434628787716630e-02, 2.648174492605968e+00, 1.118895544117482e-01, -1.734455584286569e-01, 3.014108999999999e+05, 2.556722666606779e-03, 7.789571022935606e+02, 5.599077603828573e-01, 2.052823843379004e-01
3236, 4.845865296751645e-02, 1.419127073684172e-02, 2.647816228461963e+00, 1.136593874940130e-01, -1.561080394823837e-01, 3.014108999999999e+05, 2.487177647281702e-03, 7.684802753633311e+02, 5.577848270475313e-01, 2.140425569033209e-01
3237, 4.845865296751645e-02, 1.401902946594033e-02, 2.647010521311630e+00, 1.197959579439745e-01, -1.390088740929113e-01, 3.014108999999999e+05, 2.364929105233502e-03, 7.619596907193877e+02, 5.553894653300039e-01, 2.238936065342746e-01
3238, 4.845865296751645e-02, 1.382765027116404e-02, 2.645609197701002e+00, 1.329199707259403e-01, -1.233263011574201e-01, 3.014108999999999e+05, 2.184459247162531e-03, 7.654527252564089e+02, 5.527049704421690e-01, 2.349612025244650e-01
3239, 4.845865296751645e-02, 1.361500671996053e-02, 2.643480380089609e+00, 1.566540124838104e-01, -1.107876283145026e-01, 3.014108999999999e+05, 1.967966766126378e-03, 7.870107287299652e+02, 5.497295024927662e-01, 2.473727070741889e-01
3240, 4.845865296751644e-02, 1.337873611006359e-02, 2.640546871722536e+00, 1.955428178081242e-01, -1.036836204516401e-01, 3.014109000000000e+05, 1.780672470990557e-03, 8.320854342930070e+02, 5.464847669367735e-01, 2.612449022208542e-01
3241, 4.845865296751646e-02, 1.311621321816456e-02, 2.636798039076846e+00, 2.544814448482845e-01, -1.046595844687613e-01, 3.014109000000000e+05, 1.718079806136411e-03, 8.947899288424405e+02, 5.430220957124805e-01, 2.766620594360246e-01
3242, 4.845865296751647e-02, 1.282452111802624e-02, 2.632174892549755e+00, 3.373952099879102e-01, -1.161429251531916e-01, 3.014109000000000e+05, 1.849141610958156e-03, 9.524790416139647e+02, 5.394185619372397e-01, 2.936419813937529e-01
3243, 4.845865296751645e-02, 1.250041877526750e-02, 2.626272582048555e+00, 4.451578774746891e-01, -1.393663271840263e-01, 3.014109000000000e+05, 2.153426354946828e-03, 9.735475033279926e+02, 5.357564591414106e-01, 3.120907075035217e-01
3244, 4.845865296751645e-02, 1.214030506640621e-02, 2.618006547783678e+00, 5.733839769818457e-01, -1.732179207289565e-01, 3.014109000000000e+05, 2.521280166792994e-03, 9.339998370363465e+02, 5.320896043574119e-01, 3.317551319330473e-01
3245, 4.845865296751645e-02, 1.174017873023836e-02, 2.605614857931021e+00, 7.115310444156991e-01, -2.135227083406079e-01, 3.014109000000000e+05, 2.825489753476221e-03, 8.296239015155097e+02, 5.284172413869530e-01, 3.521977220525885e-01
3246, 4.845865296751644e-02, 1.129559391553004e-02, 2.587305847760441e+00, 8.448227087540571e-01, -2.535149028443777e-01, 3.014109000000000e+05, 3.005675617526662e-03, 6.777478235252742e+02, 5.246952474497767e-01, 3.728256643661646e-01
3247, 4.845865296751645e-02, 1.080161078922520e-02, 2.562313677508465e+00, 9.591000279741162e-01, -2.857968496703643e-01, 3.014108999999999e+05, 3.100787139367330e-03, 5.089514160304021e+02, 5.208944567119318e-01, 3.929859228713246e-01
3248, 4.845865296751644e-02, 1.025274064188515e-02, 2.531556913726480e+00, 1.046380782014340e+00, -3.050451831683689e-01, 3.014109000000000e+05, 3.214070646406984e-03, 3.535440766338669e+02, 5.170717484240729e-01, 4.120877976967631e-01
3249, 4.845865296751645e-02, 9.642884910778565e-03, 2.497175337919534e+00, 1.107583723035220e+00, -3.098729903836072e-01, 3.014108999999999e+05, 3.451904201529271e-03, 2.307662858706742e+02, 5.133915828675841e-01, 4.296763320712656e-01
3250, 4.845865296751645e-02, 8.965267442058273e-03, 2.461156440573288e+00, 1.150346328301814e+00, -3.025186191016045e-01, 3.014108999999998e+05, 3.878009169226239e-03, 1.456837872752701e+02, 5.100658303845618e-01, 4.454091725786873e-01
3251, 4.845865296751644e-02, 8.212359141348114e-03, 2.424379359939960e+00, 1.183562054632461e+00, -2.865742869935013e-01, 3.014108999999999e+05, 4.469398329641087e-03, 9.318370602491073e+01, 5.072534692623801e-01, 4.589937889993191e-01
3252, 4.845865296751645e-02, 7.375794364347634e-03, 2.387365126542478e+00, 1.213004767010849e+00, -2.646010407096675e-01, 3.014109000000000e+05, 4.988675858994432e-03, 6.391768871901557e+01, 5.050012537648582e-01, 4.702304187974394e-01
3253, 4.845865296751646e-02, 6.446277950642718e-03, 2.351168696122100e+00, 1.240877526034084e+00, -2.372610623843490e-01, 3.014109000000000e+05, 5.174397420911626e-03, 4.871985769963199e+01, 5.032519061728922e-01, 4.791404223953774e-01
3254, 4.845865296751645e-02, 5.413481933349971e-03, 2.317295595864544e+00, 1.267284016142941e+00, -2.040084409854540e-01, 3.014109000000000e+05, 5.243490491106511e-03, 4.122158337627375e+01, 5.019116532270512e-01, 4.859150227995819e-01
3255, 4.845865296751646e-02, 4.265930803198554e-03, 2.287317405287154e+00, 1.291248734288409e+00, -1.640487882171018e-01, 3.014108999999999e+05, 5.281303601186936e-03, 3.773216501811157e+01, 5.008989710471299e-01, 4.908040010181166e-01
3256, 4.845865296751645e-02, 2.990873999084562e-03, 2.262926528990501e+00, 1.311215905359591e+00, -1.168219913077433e-01, 3.014108999999999e+05, 5.311466357514495e-03, 3.623196924939937e+01, 5.001606598588297e-01, 4.940665997472960e-01
3257, 4.845865296751645e-02, 1.574144213107384e-03, 2.246060417927135e+00, 1.325163836881978e+00, -6.209382937436405e-02, 3.014108999999999e+05, 5.333651415220415e-03, 3.564657513913574e+01, 4.996756624004712e-01, 4.959386427781336e-01
3258, 4.777377890011746e-02, 1.491761752498832e-02, 2.640705560548186e+00, 4.551766019377855e-02, -1.007250877367751e-01, 3.014109000000000e+05, 1.526363801143821e-03, 7.270832114040097e+02, 5.598616272729545e-01, 2.013796653575767e-01
3259, 4.777377890011747e-02, 1.482608144931739e-02, 2.640984543334547e+00, 4.388487970861828e-02, -9.225332316572291e-02, 3.014109000000000e+05, 1.512412947645900e-03, 7.143119238719925e+02, 5.586641094565167e-01, 2.064814314436414e-01
3260, 4.777377890011746e-02, 1.472437470245270e-02, 2.641208572667929e+00, 4.297591247988331e-02, -8.326469733753031e-02, 3.014109000000000e+05, 1.488784214186794e-03, 7.022538560221576e+02, 5.573199973093401e-01, 2.121932449662024e-01
3261, 4.777377890011746e-02, 1.461136720255088e-02, 2.641399017895780e+00, 4.330897010937023e-02, -7.389673149298086e-02, 3.014109000000000e+05, 1.450208547113053e-03, 6.925609607055095e+02, 5.558125604472386e-01, 2.185892156894455e-01
3262, 4.777377890011746e-02, 1.448580330985844e-02, 2.641506428600376e+00, 4.567277895753136e-02, -6.441371105632893e-02, 3.014109000000000e+05, 1.390727961261845e-03, 6.873800003952855e+02, 5.541244703968773e-01, 2.257514749527012e-01
3263, 4.777377890011746e-02, 1.434628787717621e-02, 2.641488701083167e+00, 5.124133625559456e-02, -5.524757924695135e-02, 3.014109000000000e+05, 1.306125049703036e-03, 6.895208013563122e+02, 5.522393371481071e-01, 2.337703393588734e-01
3264, 4.777377890011746e-02, 1.419127073685458e-02, 2.641294842248470e+00, 6.170143455863877e-02, -4.706606573843594e-02, 3.014109000000000e+05, 1.198110496319017e-03, 7.044528749980037e+02, 5.501438388104071e-01, 2.427437603082942e-01
