"PointID","x","y","z","Pressure","Velocity_x","Velocity_y","Velocity_z","Turb_Kin_Energy","Omega"
117, -4.366904840886487e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.765728471958073e+01, 2.329985923533112e-01, 0.000000000000000e+00, 6.703497128477820e+00, 1.482652723741767e+00, 9.929648345350606e+02
118, -4.526593876735063e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.778229321968894e+01, 1.932376592097656e-01, 0.000000000000000e+00, 6.147342377611865e+00, 1.545678462290351e+00, 1.179034286854737e+03
119, -4.670314009399501e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.787715303841055e+01, 1.551447964718715e-01, 0.000000000000000e+00, 5.562664449525625e+00, 1.584126272400756e+00, 1.424475194175432e+03
120, -4.799662128712701e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.794385423800772e+01, 1.190712159364771e-01, 0.000000000000000e+00, 4.935591839703612e+00, 1.593853392905165e+00, 1.769353745867372e+03
121, -4.916075436110035e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.798740578187392e+01, 8.563419622215795e-02, 0.000000000000000e+00, 4.240250199289305e+00, 1.566547861819320e+00, 2.307558076372219e+03
122, -5.020847412558727e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.800177811973265e+01, 5.573322774159487e-02, 0.000000000000000e+00, 3.421121353371052e+00, 1.495434300220341e+00, 3.321784108872335e+03
123, -5.115142191541455e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.806171956561683e+01, 2.572785754084638e-02, 6.589418032843456e-15, 2.314567493083915e+00, 1.351741583137161e+00, 5.996142740248310e+03
124, -3.006936635733333e-02, 2.614727509333333e-02, 0.000000000000000e+00, 5.570847709423564e+01, 4.876665113218682e-01, 1.574336687561514e-01, 8.281563878158464e+00, 1.033538324955391e+00, 6.079128107220231e+02
125, -3.072304823466667e-02, 2.287886570666666e-02, 0.000000000000000e+00, 5.586813138259131e+01, 4.750595525580572e-01, 1.307989787051702e-01, 8.524165374028282e+00, 9.948813247182815e-01, 5.496161349827446e+02
126, -3.137673011200000e-02, 1.961045631999999e-02, 0.000000000000000e+00, 5.601667581224760e+01, 4.652607718830699e-01, 1.077160421259413e-01, 8.696261205252554e+00, 9.642333544553923e-01, 5.063212535255878e+02
127, -3.203041198933333e-02, 1.634204693333332e-02, 0.000000000000000e+00, 5.615540498054048e+01, 4.567911760750816e-01, 8.745315175392125e-02, 8.813676411565636e+00, 9.411282857122214e-01, 4.759789063211481e+02
128, -3.268409386666667e-02, 1.307363754666665e-02, 0.000000000000000e+00, 5.628427763091411e+01, 4.486205154807672e-01, 6.915015709481942e-02, 8.885451072013650e+00, 9.261878403274257e-01, 4.569191811648393e+02
129, -3.333777574400000e-02, 9.805228159999978e-03, 0.000000000000000e+00, 5.640388954859872e+01, 4.401485577030443e-01, 5.199937092638958e-02, 8.916106605578438e+00, 9.206057167341849e-01, 4.475608152123156e+02
130, -3.399145762133333e-02, 6.536818773333307e-03, 0.000000000000000e+00, 5.651495177922313e+01, 4.310340200365412e-01, 3.521491071478699e-02, 8.906847711555161e+00, 9.259058934233377e-01, 4.471201184794603e+02
131, -3.464513949866667e-02, 3.268409386666640e-03, 0.000000000000000e+00, 5.661678828599893e+01, 4.210537258475577e-01, 1.813170662211208e-02, 8.856467428632074e+00, 9.439283239115838e-01, 4.560195509420287e+02
132, -5.180219893829725e-02, 4.532105152815608e-03, 0.000000000000000e+00, 5.763869208481577e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.583198973739598e+04
133, -5.121007694102143e-02, 9.029718248858452e-03, 0.000000000000000e+00, 5.757255095232679e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.551425419730705e+04
134, -5.022821533673456e-02, 1.345860973673453e-02, 0.000000000000000e+00, 5.747184011659982e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.577224199743787e+04
135, -4.886408668510950e-02, 1.778507307798330e-02, 0.000000000000000e+00, 5.733512610047023e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.664186660987181e+04
136, -4.712807282886853e-02, 2.197618127418789e-02, 0.000000000000000e+00, 5.715918338340111e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 1.825590840621047e+04
137, -4.503338588169144e-02, 2.600003746131486e-02, 0.000000000000000e+00, 5.693783490474411e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.088899057510630e+04
138, -4.259596767605284e-02, 2.982601766410936e-02, 0.000000000000000e+00, 5.666042888575839e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 2.506456850773196e+04
139, -3.983436843625100e-02, 3.342500386303811e-02, 0.000000000000000e+00, 5.632021595261902e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 3.180322288615382e+04
140, 3.158315596799977e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.066054282939071e+01, 6.198777175076683e-01, -6.163089102988037e-15, 1.092082017914487e+01, 5.549939856380770e-01, 2.472991846705219e+02
141, 2.786749056000026e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.179290442982377e+01, 6.565764059443178e-01, 0.000000000000000e+00, 1.108064821915839e+01, 4.443763119327276e-01, 1.902645164542807e+02
142, 2.415182515199987e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.291479888288259e+01, 6.827871631287811e-01, 0.000000000000000e+00, 1.116907613126331e+01, 3.714048940805529e-01, 1.503766593587176e+02
143, 2.043615974400037e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.401464988920843e+01, 7.005930366232231e-01, 0.000000000000000e+00, 1.121015275450462e+01, 3.237991092345458e-01, 1.229163096485992e+02
144, 1.672049433599998e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.508633767278881e+01, 7.117437881627872e-01, 0.000000000000000e+00, 1.121950666955477e+01, 2.932791051549891e-01, 1.056326013507195e+02
145, 1.300482892800048e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.613015649316566e+01, 7.175773525294138e-01, 0.000000000000000e+00, 1.120627895004851e+01, 2.743154336963231e-01, 9.546909619945684e+01
146, 9.289163520000088e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.714752794838085e+01, 7.190173035014633e-01, 0.000000000000000e+00, 1.117474536341027e+01, 2.630049317859339e-01, 8.953874610877759e+01
147, 5.573498111999697e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.813735732065744e+01, 7.164676396238537e-01, 0.000000000000000e+00, 1.112664863534081e+01, 2.578119163906893e-01, 8.662618839276720e+01
148, 1.857832704000195e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.909576545240738e+01, 7.101863279991291e-01, 0.000000000000000e+00, 1.106349883486634e+01, 2.580098949163242e-01, 8.628441401237120e+01
149, -1.857832704000195e-03, 0.000000000000000e+00, 0.000000000000000e+00, 5.002056975128617e+01, 7.003849831708434e-01, 0.000000000000000e+00, 1.098529420714395e+01, 2.634886105354868e-01, 8.843445641520596e+01
150, -5.573498111999697e-03, 0.000000000000000e+00, 0.000000000000000e+00, 5.091248038153221e+01, 6.872080906193629e-01, 0.000000000000000e+00, 1.089148144789713e+01, 2.746231626846815e-01, 9.330587583062427e+01
151, -9.289163520000088e-03, 0.000000000000000e+00, 0.000000000000000e+00, 5.177141261391738e+01, 6.706522680972629e-01, 0.000000000000000e+00, 1.078040290548955e+01, 2.924291532326997e-01, 1.015766098085899e+02
152, -1.300482892800048e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.259663094854484e+01, 6.506077673382042e-01, 0.000000000000000e+00, 1.064935852352874e+01, 3.189356038647044e-01, 1.147805775699988e+02
153, -1.672049433599998e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.338711502808933e+01, 6.268052307582274e-01, 0.000000000000000e+00, 1.049434971824489e+01, 3.571816931576792e-01, 1.351048682952157e+02
154, -2.043615974400037e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.414110679349680e+01, 5.986497275409370e-01, 0.000000000000000e+00, 1.030778119912265e+01, 4.115965528280830e-01, 1.649696808279496e+02
155, -2.415182515199987e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.485655293716466e+01, 5.649485268588493e-01, 0.000000000000000e+00, 1.007438509709784e+01, 4.898200249821548e-01, 2.075883397539544e+02
156, -2.786749056000026e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.553033460603198e+01, 5.237162469259878e-01, 0.000000000000000e+00, 9.765877320234045e+00, 6.035510991021443e-01, 2.676483501739088e+02
157, -3.158315596799977e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.615503104913017e+01, 4.726553166702178e-01, 7.669288304449219e-16, 9.341106124246314e+00, 7.652940893100910e-01, 3.527868739417818e+02
158, -3.676960560000000e-02, 3.676960560000000e-02, -8.666666666666666e-03, 5.464222634121478e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336753e+04
159, -3.676960560000000e-02, 3.676960560000000e-02, -1.733333333333333e-02, 5.382343725447141e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336753e+04
160, -3.676960560000000e-02, 3.676960560000000e-02, -2.600000000000000e-02, 5.310893243358234e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336753e+04
161, -3.676960560000000e-02, 3.676960560000000e-02, -3.466666666666667e-02, 5.263417412566600e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
162, -3.676960560000000e-02, 3.676960560000000e-02, -4.333333333333334e-02, 5.233784603644200e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
163, -3.676960560000000e-02, 3.676960560000000e-02, -5.200000000000000e-02, 5.213651212041398e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336753e+04
164, -3.676960560000000e-02, 3.676960560000000e-02, -6.500000000000000e-02, 5.205668606579033e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336753e+04
165, -3.676960560000000e-02, 3.676960560000000e-02, -7.800000000000000e-02, 5.208752464586959e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336753e+04
166, -3.676960560000000e-02, 3.676960560000000e-02, -9.100000000000000e-02, 5.221512786229953e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
167, -3.676960560000000e-02, 3.676960560000000e-02, -1.040000000000000e-01, 5.241034690693964e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336753e+04
168, -3.676960560000000e-02, 3.676960560000000e-02, -1.170000000000000e-01, 5.265245758122806e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
169, -3.676960560000000e-02, 3.676960560000000e-02, -1.300000000000000e-01, 5.292519190149006e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
170, -3.676960560000000e-02, 3.676960560000000e-02, -1.456000000000000e-01, 5.328339138379700e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
171, -3.676960560000000e-02, 3.676960560000000e-02, -1.612000000000000e-01, 5.365960262954303e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
172, -3.676960560000000e-02, 3.676960560000000e-02, -1.768000000000000e-01, 5.404948646691436e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
173, -3.676960560000000e-02, 3.676960560000000e-02, -1.924000000000000e-01, 5.444917717995517e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336753e+04
174, -3.676960560000000e-02, 3.676960560000000e-02, -2.080000000000000e-01, 5.485647634487627e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
175, -3.676960560000000e-02, 3.676960560000000e-02, -2.236000000000000e-01, 5.526995030610350e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
176, -3.676960560000000e-02, 3.676960560000000e-02, -2.392000000000000e-01, 5.568901356851665e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
177, -3.676960560000000e-02, 3.676960560000000e-02, -2.548000000000000e-01, 5.611359920867380e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
178, -3.676960560000000e-02, 3.676960560000000e-02, -2.704000000000000e-01, 5.654374661805848e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
179, -3.676960560000000e-02, 3.676960560000000e-02, -2.860000000000000e-01, 5.697980990059150e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
180, -3.676960560000000e-02, 3.676960560000000e-02, -3.016000000000000e-01, 5.742260124184774e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
181, -3.676960560000000e-02, 3.676960560000000e-02, -3.172000000000000e-01, 5.787293777630945e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
182, -3.676960560000000e-02, 3.676960560000000e-02, -3.328000000000000e-01, 5.833155704557995e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
183, -3.676960560000000e-02, 3.676960560000000e-02, -3.484000000000000e-01, 5.879958730191128e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
184, -3.676960560000000e-02, 3.676960560000000e-02, -3.640000000000000e-01, 5.927829321207091e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
185, -3.676960560000000e-02, 3.676960560000000e-02, -3.796000000000000e-01, 5.976861735161022e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
186, -3.676960560000000e-02, 3.676960560000000e-02, -3.952000000000000e-01, 6.027158505054616e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
187, -3.676960560000000e-02, 3.676960560000000e-02, -4.108000000000001e-01, 6.078840414166820e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
188, -3.676960560000000e-02, 3.676960560000000e-02, -4.264000000000001e-01, 6.131939856432032e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
189, -3.676960560000000e-02, 3.676960560000000e-02, -4.420000000000001e-01, 6.186343122180926e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
190, -3.676960560000000e-02, 3.676960560000000e-02, -4.576000000000000e-01, 6.241174515356640e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
191, -3.676960560000000e-02, 3.676960560000000e-02, -4.732000000000000e-01, 6.295116977510386e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
192, -3.676960560000000e-02, 3.676960560000000e-02, -4.888000000000001e-01, 6.347236736320232e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336757e+04
193, -3.676960560000000e-02, 3.676960560000000e-02, -5.044000000000000e-01, 6.400272762022470e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336753e+04
194, 3.676960560000000e-02, 3.676960560000000e-02, -8.666666666666666e-03, 4.390625051185687e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336792e+04
195, 3.676960560000000e-02, 3.676960560000000e-02, -1.733333333333333e-02, 4.555484162230278e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336792e+04
196, 3.676960560000000e-02, 3.676960560000000e-02, -2.600000000000000e-02, 4.697086634250961e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336792e+04
197, 3.676960560000000e-02, 3.676960560000000e-02, -3.466666666666667e-02, 4.801107413935228e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336795e+04
198, 3.676960560000000e-02, 3.676960560000000e-02, -4.333333333333334e-02, 4.880612447703491e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336792e+04
199, 3.676960560000000e-02, 3.676960560000000e-02, -5.200000000000000e-02, 4.947451921924776e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336792e+04
200, 3.676960560000000e-02, 3.676960560000000e-02, -6.500000000000000e-02, 5.023573011382754e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336792e+04
201, 3.676960560000000e-02, 3.676960560000000e-02, -7.800000000000000e-02, 5.087098829330706e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336795e+04
202, 3.676960560000000e-02, 3.676960560000000e-02, -9.100000000000000e-02, 5.140605263806054e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336795e+04
203, 3.676960560000000e-02, 3.676960560000000e-02, -1.040000000000000e-01, 5.187356941784848e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336795e+04
204, 3.676960560000000e-02, 3.676960560000000e-02, -1.170000000000000e-01, 5.229599709230244e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336795e+04
205, 3.676960560000000e-02, 3.676960560000000e-02, -1.300000000000000e-01, 5.269114322450235e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336795e+04
206, 3.676960560000000e-02, 3.676960560000000e-02, -1.456000000000000e-01, 5.313748809234561e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336795e+04
207, 3.676960560000000e-02, 3.676960560000000e-02, -1.612000000000000e-01, 5.357053137509560e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336795e+04
208, 3.676960560000000e-02, 3.676960560000000e-02, -1.768000000000000e-01, 5.399532390062790e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336795e+04
209, 3.676960560000000e-02, 3.676960560000000e-02, -1.924000000000000e-01, 5.441633883370613e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336792e+04
210, 3.676960560000000e-02, 3.676960560000000e-02, -2.080000000000000e-01, 5.483658066828783e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336795e+04
211, 3.676960560000000e-02, 3.676960560000000e-02, -2.236000000000000e-01, 5.525788604510609e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336795e+04
212, 3.676960560000000e-02, 3.676960560000000e-02, -2.392000000000000e-01, 5.568170156193272e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e-10, 4.323215066336795e+04
